id,title,note,excerpt,url,tags,created,cover,highlights,favorite
606630896,5 Steps to Effective Dashboard Design,,Data visualization has always been a key skill for designers. These 5 steps may help in designing effective dashboards.,https://medium.com/vmwaredesign/5-steps-to-effective-dashboard-design-c1813455e159,,2023-07-15T09:39:19.663Z,https://miro.medium.com/v2/resize:fit:1200/1*RScKJae21Mx49-6qfCO_mQ.png,,false
605432377,How to design a sleek dashboard UI,,A step by step guide with helpful tips,https://uxdesign.cc/how-to-design-a-sleek-dashboard-ui-a90ba41f0af1,,2023-07-13T10:12:33.229Z,https://miro.medium.com/v2/resize:fit:1200/1*wsGPomavMyR_wB2qGcnAaw.png,,false
602985671,Designing Dashboards From a UX Designer’s Stance,,How data visualization lets UX designers design stories that appeal to the right users.,https://medium.com/@shivangisingh094/designing-dashboards-from-a-ux-designers-stance-f83c63d6a6ff,,2023-07-08T17:24:56.999Z,https://miro.medium.com/v2/resize:fit:1200/1*-TxmdPsBX04K0pX9UnQx5A.png,,false
599604469,Mastering Dashboard Design: 6 Key Design Principles for Effective Data Visualization,,"In collaboration with the Trebellar team, we designed an insights platform to consolidate a building’s disparate sensor data, such as…",https://medium.com/@cerensakizli/mastering-dashboard-design-6-key-design-principles-for-effective-data-visualization-de2a4056d86f,,2023-07-02T08:58:33.444Z,https://miro.medium.com/v2/resize:fit:1200/1*TCjpxSMFn1c4V4emKkNn7w.jpeg,,false
597587401,From Data Chaos to Clarity: Mastering the Art of Dashboard Design,,Dashboard design is a crucial element in data visualization. It helps in presenting complex and extensive data in a clear and concise…,https://uxplanet.org/from-data-chaos-to-clarity-mastering-the-art-of-dashboard-design-b9f72405afa5,,2023-06-27T18:05:16.385Z,https://miro.medium.com/v2/da:true/resize:fit:800/0*vVdc_FbpeSHXEpnj.gif,,false
589019376,15 Questions to Ask When Designing a Dashboard,,A dashboard is a key feature of a web application design. It a single screen that provides users with quick access to frequently requested…,https://medium.com/brave-people/15-questions-to-ask-when-designing-a-dashboard-cb747eb771c3,,2023-06-10T13:43:27.610Z,https://miro.medium.com/v2/resize:fit:1200/1*a5pAs-HFr2t1oay1Ytj1qw.png,,false
588838944,Learn these 10 design principles to take your dashboards to the next level.,,Dashboard Design Guidelines not only for beginners.,https://medium.com/analytics-vidhya/10-design-principles-2c5860810534,,2023-06-10T05:25:16.342Z,https://miro.medium.com/v2/da:true/resize:fit:1200/1*cDVxYyjKQuDWALT4iGXOzQ.gif,,false
587293074,Designing a Functional Dashboard that Meets User Needs,,"Brief: Design a dashboard that will provide administrators with secure login access, enabling them to monitor key metrics and gain…",https://medium.com/@fatima_aminu/designing-a-functional-dashboard-that-meets-user-needs-ff2b9319b1a9,,2023-06-07T21:41:43.958Z,https://miro.medium.com/v2/resize:fit:1200/1*k2TAE6b7bgC3L1BjdUMiYQ.png,,false
587293004,How to design better dashboards,,"Dashboard noun \ˈdash-ˌbȯrd\ A screen on the front of a usually horse-drawn vehicle to intercept water, mud, or snow. Part of a digital product’s architecture is the arrangement of content in order…",https://uxdesign.cc/dashboards-1e40ac3cb5d5,,2023-06-07T21:41:05.404Z,https://miro.medium.com/v2/resize:fit:1200/1*aDar9nYA-Mt-pfnhCzSEKQ.png,,false
557359752,Storytelling with Dashboards: 5 Tips to Visualise Data Clearly,,Each dashboard should tell a story. Let’s look how to do it.,https://medium.com/@ll.ltsnk/storytelling-with-dashboards-5-steps-to-make-a-dashboard-everyone-understands-60b6943eabe5,,2023-04-14T19:53:39.086Z,https://miro.medium.com/v2/resize:fit:1200/1*HE1qFJk0gCdfU_52cMCSMQ.jpeg,,false
557359693,9 best practices when designing a dashboard,,"The importance of user experience is more emphasized than ever. As a result, the number and variety of dashboard tools is on the rise…",https://uxdesign.cc/9-best-practices-when-designing-a-dashboard-ae79fe182b68,,2023-04-14T19:53:12.066Z,https://miro.medium.com/v2/resize:fit:1200/0*ACTpJEZuo718hKB5,,false
536324580,Process Doc: Design a Complex Dashboard Gauge,,Client wants not only current meter reading but also alarm threshold and min/max/avg from the past 24h to be shown on a dashboard gauge.,https://medium.com/@lodestar-design/process-doc-design-a-complex-dashboard-gauge-3d93973db80,"gauge, data, data visualization",2023-03-16T01:29:01.415Z,https://miro.medium.com/v2/resize:fit:1200/1*GSbo5jGt6rNUPi4tIfvTZA.png,,false
534413831,The Advantages of Bar Graphs,,"Bar graphs, also known as column charts, offer advantages because they are easy to understand, are widely used, and can display changes over time. Other graph types show only a single data set or are difficult to read.",https://sciencing.com/advantages-bar-graphs-6822794.html,,2023-03-13T00:45:34.264Z,https://img-aws.ehowcdn.com/877x500/s3-us-west-1.amazonaws.com/contentlab.studiod/getty/13f9b0570f1949d4aa5d7e6e8fb3627d,,false
534413783,Dashboards: Making Charts and Graphs Easier to Understand,,Data visualizations on dashboards should leverage human cognition and use length and 2D position to communicate quantitative information quickly.,https://www.nngroup.com/articles/dashboards-preattentive/,,2023-03-13T00:45:10.585Z,https://media.nngroup.com/media/articles/opengraph_images/Slide38articlesdashboards-preattentive.png,,false
534413757,How to Build Data Visualization Dashboards | Sigma Computing | Sigma Computing,,Dashboards empower people to understand and leverage data analytics to make more informed business decisions. Read our tips for building a dashboard that makes it easy to digest information and take away actionable insights.,https://www.sigmacomputing.com/blog/how-to-build-data-visualization-dashboards,,2023-03-13T00:44:45.779Z,https://assets-global.website-files.com/62c609e220cfd73d2f4f179b/6345ef6a4877b48e623c2880_6341e8eeb0fdacab9ef11524_35_Data_Visualization_Dashboards.png,,false
534413353,Understand The Best Data Visualizations For Dashboards,,"“The effectiveness of data visualization can be gauged by its simplicity, relevancy and its ability to hold the users hand during their…",https://pathumpmgux.medium.com/understand-the-best-data-visualizations-for-dashboards-2aa980a40fbf,,2023-03-13T00:41:12.864Z,https://miro.medium.com/v2/resize:fit:1200/1*qGh8DMYRoGk1-Hy6cGka1g.png,,false
530420428,8 Dashboard UI UX design trends to look for in 2023,,Dashboard UI/UX design is an essential component of many web and mobile applications. It is the core backend that supports all applications…,https://medium.com/@ajayguna/8-dashboard-ui-ux-design-trends-to-look-for-in-2023-bc85f20bea8a,,2023-03-05T09:14:39.867Z,https://miro.medium.com/v2/resize:fit:1200/0*DQoJSyqjQQqLKqnV.jpg,,false
527516754,Detailed Dashboard Design Guidelines Used by Professionals,,"As I said in my last article, data analysts give data meaning by taking raw data and turning it into data-driven visualizations that help…",https://towardsdatascience.com/detailed-dashboard-design-guidelines-used-by-professionals-c4c612b6d92,,2023-02-28T19:24:08.632Z,https://miro.medium.com/max/493/1*fSEUAsXeBgkmp6mx13iKZA.png,,false
527516522,10 rules for better dashboard design,,Practical guide,https://uxplanet.org/10-rules-for-better-dashboard-design-ef68189d734c,,2023-02-28T19:23:27.557Z,https://miro.medium.com/max/1200/1*gOwMfjZn3odOcYdCatiHCw.png,,false
520504189,Dashboard Design: Considerations and Best Practices,,"In this article, I explain what dashboard design is, how to create a good user-centred dashboard design and the best practices for making…",https://bootcamp.uxdesign.cc/dashboard-design-considerations-and-best-practices-9dd15381ce10,,2023-02-19T03:40:41.464Z,https://miro.medium.com/max/1200/1*BbQ5bq9tuBGGvBmvDH3U7w.png,,false
489777126,A guide to designing user-friendly and functional dashboards,,"I have been working on designing complex, data-heavy dashboards for quite some time and I have designed a lot of dashboards and every new…",https://uxdesign.cc/a-guide-to-designing-user-friendly-and-functional-dashboards-1723e148c3d2,,2022-12-22T16:00:50.356Z,https://miro.medium.com/max/1200/1*wLQp1mJxP2uQBixhZTbgig.png,,false
475539927,Dashboard Types,,,https://dashboarddesignpatterns.github.io/types.html,,2022-11-21T22:53:28.455Z,https://dashboarddesignpatterns.github.io/docs/assets/dashboards/StaticDashboard.png,,false
475238241,Dashboard Design Patterns,,,https://dashboarddesignpatterns.github.io/patterns.html,,2022-11-21T01:08:50.378Z,https://github.com/dashboarddesignpatterns/dashboarddesignpatterns.github.io/raw/main/docs/assets/Cheatsheet-compact.png,,false
458778504,Lean UX design for Dashboards,,How to make great dashboards with Lean UX and Agile,https://luis-alberto-g-efe.medium.com/lean-ux-design-for-dashboards-b93f8bd73ba2,,2022-10-15T22:53:31.720Z,https://miro.medium.com/max/1200/1*N-2dvQAeu9Vw47W9tZMXog.png,,false
436203125,Effective dashboard design: a step-by-step guide | Geckoboard,,"Simple dashboard design tips to help you build your dream dashboard, from using size to show hierarchy, to grouping related metrics. Become a dashboard-design pro",https://www.geckoboard.com/best-practice/dashboard-design/,,2022-08-25T19:22:19.753Z,https://www.geckoboard.com/uploads/dashboard-design-social-card.png,,false
