id,title,url,tags,description
1084513862,Next-Level Dashboard Design With Power BI’s New Card Visual With Reference Labels,https://medium.com/microsoft-power-bi/next-level-dashboard-design-with-power-bis-new-card-visual-with-reference-labels-b84d75078c4b,,"When Power BI’s new card visual with reference labels came out in November 2023, I was really excited to start experimenting with it, since I found that the visualizations developed with it, as…"
1039136250,Best Dashboard Designs & Trends in 2025 - Browser London,https://www.browserlondon.com/blog/2025/05/05/best-dashboard-designs-and-trends-in-2025/,2025,"Innovative dashboard designs that transform complex data into actionable insights. From Notion, Geckoboard, SEMrush, and Power BI."
1007504753,Best Practices for Designing Dashboards - Niamh O'shea — 𝗨𝗫◦𝗨𝗜 𝗗𝗘𝗦𝗜𝗚𝗡𝗘𝗥 - Medium,https://niamh-oshea.medium.com/best-practices-for-designing-dashboards-7cb8a0a00ff4,,"Dashboards are the nerve center of many digital applications, serving as a key tool for data visualization and decision-making. In this blog post, we will discuss the best practices for designing…"
1004376957,Case Study: Designing Dashboards - Design Led - Medium,https://medium.com/design-led/case-study-designing-dashboards-3c649136a563,,"When designing user dashboards, stopping and taking a few minutes to plan what you want to provide will go a long way in creating a valuable end product. Let’s face it. It doesn’t matter how good a…"
1004376316,6 UX Design Mistakes to Avoid When Designing Dashboards,https://medium.com/design-led/6-ux-design-mistakes-to-avoid-when-designing-dashboards-9513ca13978a,,"Dashboards play a crucial role in enterprise applications, offering users a structured view of essential data. However, a poorly designed dashboard can lead to confusion, inefficiency, and…"
1004365380,The Art of Dashboard UI Design - Browser - Medium,https://browserlondon.medium.com/the-art-of-dashboard-ui-design-6c17c13ad79f,,"In my years of experience in UI design and development, I’ve learned a crucial lesson: having data isn’t everything. As organisations scale their operations, they often find themselves inundated with…"
1004289165,Top Dashboard Design Trends for 2024 - UIDesignz - UI UX Design Company - Medium,https://medium.com/@uidesign0005/top-dashboard-design-trends-for-2024-08816bb9dc11,,"In 2024, dashboards continue to evolve as essential tools for decision-making across industries. Whether for business analytics, project management, or personal use, dashboards enable users to digest…"
973777271,Top Tips for Creating a Great Dashboard: A Guide for Effective Data Visualization,https://medium.com/@ritaaggelou/top-tips-for-creating-a-great-dashboard-a-guide-for-effective-data-visualization-9fb29a8dc3ef,,"Human brain loves pictures. Psychologist Albert Mehrabian demonstrated that 93% of communication is nonverbal. Research at 3M Corporation concluded that we process visuals 60,000 times faster than…"
967827261,Data Visualization and Dashboard Design Case Study,https://medium.com/design-bootcamp/data-visualization-and-dashboard-design-case-study-c639da21e4c9,,Design effective dashboards
964934045,Visualization Theory — The Secret to Game-Changing Dashboards,https://southshoreanalytics.medium.com/visualization-theory-the-secret-to-game-changing-dashboards-f27add19f1aa,,"How a implementing a few best practices can ensure your visualizations are accurate, informative, and easy to read"
955651731,Top 10 Custom Dashboard Design Guidelines for 2024,https://medium.com/@uidesign0005/top-10-custom-dashboard-design-guidelines-for-2024-f604af9aa892,,"In 2024, dashboard designs continue to be vital tools for businesses and professionals, offering a visual summary of data that drives…"
942397297,Mastering Dashboard Design: From Good to Unmissable Data Visualizations,https://medium.com/@tjdus92422/mastering-dashboard-design-from-good-to-unmissable-data-visualizations-e3a1b5ee108a,,"If you’ve ever struggled with deciphering complex data reports or wading through an endless sea of charts, you know the frustration of…"
941825195,Dashboards in 2025: What knowledge should you study besides Design?,https://medium.com/@antonioneto_17307/dashboards-in-2025-what-knowledge-should-you-study-besides-design-3e62bd5bf279,,Psychology and here is why
941825164,How to Design Dashboards that Don’t Suck?,https://medium.com/design-bootcamp/how-to-design-dashboards-that-dont-suck-18e6ff15b32a,,I sucked at designing dashboards. If you also feel your dashboards don’t look great. This article is for you.
938859373,Designing Better Dashboards,https://haroldajagu.medium.com/designing-better-dashboards-e9e65e8f59f4,,"So you just got a brief to design another dashboard for some operational process in the business. You skim through the requirements, and…"
890485746,The Art of Dashboard UI Design - Empowering Organisations with Actionable Insights - Browser London,https://www.browserlondon.com/blog/2024/10/21/the-art-of-dashboard-ui-design/,,"Learn how effective dashboard UI design transforms complex data into actionable insights, empowering organisations to make informed decisions"
849203323,How to Design Dashboards that Don’t Suck?,https://bootcamp.uxdesign.cc/how-to-design-dashboards-that-dont-suck-18e6ff15b32a,,I sucked at designing dashboards. If you also feel your dashboards don’t look great. This article is for you.
799560002,DashboardDesignPatterns,https://dashboarddesignpatterns.github.io/,,
791599390,Metric Display Standards,https://medium.com/salesforce-ux/metric-display-standards-54736533c81,,Best practices for presenting numbers that change with time
790547095,Beyond Static Reporting: Interactive Dashboards,https://medium.com/gooddata-developers/beyond-static-reporting-interactive-dashboards-93705eafccac,,Interactive dashboards offer users better hands-on experience while interacting with your data. Here are some tips how to build  it.
790535674,Let’s talk about dashboards,https://medium.com/preql/lets-talk-about-dashboards-117abe3c0f68,,People have strong opinions about dashboards: are they dead? Are they here for good? Why isn’t there a better way to consume data? No…
790535121,Dashboards: they are not the only data visualization product,https://medium.com/@antonioneto_17307/dashboards-they-are-not-the-only-data-visualization-product-728a63fa283b,,Dashboards. They are not always necessary. But they can help you a lot. And I already wrote here on Medium why and when this will happen…
790437834,Is a dashboard necessary?,https://medium.com/@antonioneto_17307/is-a-dashboard-necessary-a3153db47219,,"As a specialist in data visualization, working with it for at least 9 years, I asked myself this question recently, considering not only…"
790437460,Beyond Dashboards… What data visualization products are there?,https://medium.com/@antonioneto_17307/beyond-dashboards-what-data-visualization-products-are-there-a7fe99d0f2cc,,"When we talk about data visualization products, in general, the public already assumes that we are talking about Dashboards. There is no…"
790436435,8 Essential Dashboard Design Principles for Effective Data Visualization,https://medium.com/@mokkup/8-essential-dashboard-design-principles-for-effective-data-visualization-40653c5fd135,,Looking to create an effective dashboard? Don’t miss out on these top 8 principles of dashboard design that are essential for success
779555457,Redesigning Analytics: Helping merchants make better decisions,https://medium.muz.li/redesigning-analytics-helping-merchants-make-better-decisions-8bfc1b2c248a,,"In this project I am going to talk about the design revamp of RISTA’s existing analytics module, the process followed, learnings and…"
763735718,Dashboard Design Fundamentals - The Definitive Guide to Dashboard Design,https://www2.insightsoftware.com/dashboard-design-guide/dashboard-design-fundamentals/,,"If you already use reporting software, you may wonder why you need a dashboard at all. Aren’t dashboards just another way of presenting the information that’s in reports? Simply put: no! Dashboards are not reports. Reports are static. They may provide useful information, but on their own, they show only one piece of the puzzle. […]"
761561846,Why your homepage sucks (and what you can do about it),https://medium.com/loblaw-digital/why-your-homepage-sucks-and-what-you-can-do-about-it-2b81fbefa9ae,,A good homepage is a finely tuned machine. Here’s how to keep it from being weighed down by everyone with an idea.
761561840,UX Mythbusting: Is The Homepage Really The Most Important Part of Your Website?,https://blog.adobe.com/en/publish/2017/11/23/ux-mythbusting-is-the-homepage-really-the-most-important-part-of-your-website,,The homepage is the page that often gets the most attention from design teams. A lot of time and effort is spent on perfecting both ...
761561834,Top 10 Guidelines for Homepage Usability,https://www.nngroup.com/articles/top-ten-guidelines-for-homepage-usability/,,"A company's homepage is its face to the world and the starting point for most user visits. Improving your homepage multiplies the entire website's business value, so following key guidelines for homepage usability is well worth the investment."
755822440,Intuitive Mobile Dashboard UI: 4 Best Practices | Toptal®,https://www.toptal.com/designers/dashboard-design/mobile-dashboard-ui,mobile,Give your users the frictionless experience they expect with these expert tips.
755822403,Dashboard Design - Considerations and Best Practices | Toptal®,https://www.toptal.com/designers/data-visualization/dashboard-design-best-practices?source=post_page-----31c056556133--------------------------------,,Dashboards are a unique and powerful way to present data-based intelligence using data visualization techniques. #ux #ui #design #product #datavisualization #SaaS
755821448,Dashboards: Making Charts and Graphs Easier to Understand,https://www.nngroup.com/articles/dashboards-preattentive/?source=post_page-----cfc582e4712c--------------------------------,,Data visualizations on dashboards should leverage human cognition and use length and 2D position to communicate quantitative information quickly.
755773385,Complete Guide to Dashboard UX Design: 6 Step Guide for UX Designers‍,https://thealiendesign.medium.com/complete-guide-to-dashboard-ux-design-6-step-guide-for-ux-designers-8dc65ffc7407,,What is a Dashboard?
752010259,Best Principle for Designing Dashboard,https://abhi-chatterjee.medium.com/best-principle-for-designing-dashboard-81b7d32b5c69,,Designing a dashboard requires careful consideration and planning. A well-designed dashboard provides users with valuable insights and…
741892371,Beyond the Grid: Exploring Dashboard Layouts and Their Superpowers,https://medium.com/@alaa511str/beyond-the-grid-exploring-dashboard-layouts-and-their-superpowers-74707809552b,layout,Unlock the secrets of effective dashboard design.
720227363,Exploring the Best Dashboards Design: A Practical Guide,https://medium.com/@designmatch/exploring-the-best-dashboards-design-a-practical-guide-0995ded5f77b,,"This is where dashboards step in, providing a navigational aid through the bewildering maze of data. Like a trusty compass guiding us through the wilderness, they help make sense of this convoluted…"
718842227,Are data dashboards vanity projects?,https://medium.com/@nasir-ahmed03/are-data-dashboards-vanity-projects-3342088169e3,,The complexities of data visualization literacy
712256995,6 Step Guide to Master Dashboard UX Design,https://thealiendesign.medium.com/6-step-guide-to-master-dashboard-ux-design-7b9de1e3f2af,,What is a Dashboard?
709607996,How to Build a Successful Dashboard,https://towardsdatascience.com/how-to-build-a-successful-dashboard-359c8cb0f610,,A checklist from someone who built a few unsuccessful ones
680508318,Dashboard Anti-Trends,https://medium.com/make-your-data-speak/dashboard-anti-trends-de3c1aeb6535,,Design Tips for Business Analysts
679364136,Five (golden) steps to design fine dashboards,https://medium.com/@pamelahandrade/five-golden-steps-to-design-fine-dashboards-f65ca2346eb7,,There is more behind excellent dashboards than insightful analysis — it is also about how they communicate it effectively in every detail.
652053695,The distinguishing of a well-designed dashboard,https://medium.com/@antonioneto_17307/the-distinguishing-of-a-well-designed-dashboard-4d625ef2c904,,"In my last article, I indicated points that are important to be considered when planning a Dashboard, even before building it. This might…"
629742173,Dashboard: How to Create Efficient Data Visualization Design,https://aelaschool.com/en/interactiondesign/dashboard-data-visualization-design/,,"Dashboards offer a powerful way to transform complex numbers into engaging visuals. But why is it important?In today's tech-savvy world, where informat ..."
629013821,7 Tips to Design Effective Dashboards | Adobe XD Ideas,https://xd.adobe.com/ideas/process/ui-design/dashboard-ui-ux-design/,,"Your dashboard is a critical part of your product and should be designed with care. Here, learn about the 7 steps to take as you design your dashboard."
628929999,Dashboard Design: Useful Tips,https://medium.com/outcrowd/dashboard-design-useful-tips-bc4abff35e29,,Anatomy of an effective dashboard
628457762,Dashboard Design - Considerations and Best Practices | Toptal®,https://www.toptal.com/designers/data-visualization/dashboard-design-best-practices,,Dashboards are a unique and powerful way to present data-based intelligence using data visualization techniques. #ux #ui #design #product #datavisualization #SaaS
624601006,10 Rules of Dashboard Design,https://medium.muz.li/10-rules-of-dashboard-design-f1a4123028a2,,Dashboard Design Guidelines
622822162,26 Steps of Product & Dashboard Design,https://medium.com/sketch-app-sources/26-steps-of-product-dashboard-design-c97af84c4146,,What I have learned during my 4-year journey of a Product Designer & Dashboard Designer
617180879,Are data dashboards vanity projects?,https://uxdesign.cc/are-data-dashboards-vanity-projects-e19929bb1c41,data visualization,The complexities of data visualization literacy
613985983,30+ user research questions for dashboard design,https://uxdesign.cc/30-user-research-questions-for-dashboard-design-5534abbfca79,,32 questions to ask users when designing a dashboard
606630896,5 Steps to Effective Dashboard Design,https://medium.com/vmwaredesign/5-steps-to-effective-dashboard-design-c1813455e159,,Data visualization has always been a key skill for designers. These 5 steps may help in designing effective dashboards.
605432377,How to design a sleek dashboard UI,https://uxdesign.cc/how-to-design-a-sleek-dashboard-ui-a90ba41f0af1,,A step by step guide with helpful tips
602985671,Designing Dashboards From a UX Designer’s Stance,https://medium.com/@shivangisingh094/designing-dashboards-from-a-ux-designers-stance-f83c63d6a6ff,,How data visualization lets UX designers design stories that appeal to the right users.
599604469,Mastering Dashboard Design: 6 Key Design Principles for Effective Data Visualization,https://medium.com/@cerensakizli/mastering-dashboard-design-6-key-design-principles-for-effective-data-visualization-de2a4056d86f,,"In collaboration with the Trebellar team, we designed an insights platform to consolidate a building’s disparate sensor data, such as…"
597587401,From Data Chaos to Clarity: Mastering the Art of Dashboard Design,https://uxplanet.org/from-data-chaos-to-clarity-mastering-the-art-of-dashboard-design-b9f72405afa5,,Dashboard design is a crucial element in data visualization. It helps in presenting complex and extensive data in a clear and concise…
589019376,15 Questions to Ask When Designing a Dashboard,https://medium.com/brave-people/15-questions-to-ask-when-designing-a-dashboard-cb747eb771c3,,A dashboard is a key feature of a web application design. It a single screen that provides users with quick access to frequently requested…
588838944,Learn these 10 design principles to take your dashboards to the next level.,https://medium.com/analytics-vidhya/10-design-principles-2c5860810534,,Dashboard Design Guidelines not only for beginners.
587293074,Designing a Functional Dashboard that Meets User Needs,https://medium.com/@fatima_aminu/designing-a-functional-dashboard-that-meets-user-needs-ff2b9319b1a9,,"Brief: Design a dashboard that will provide administrators with secure login access, enabling them to monitor key metrics and gain…"
587293004,How to design better dashboards,https://uxdesign.cc/dashboards-1e40ac3cb5d5,,"Dashboard noun \ˈdash-ˌbȯrd\ A screen on the front of a usually horse-drawn vehicle to intercept water, mud, or snow. Part of a digital product’s architecture is the arrangement of content in order…"
557359752,Storytelling with Dashboards: 5 Tips to Visualise Data Clearly,https://medium.com/@ll.ltsnk/storytelling-with-dashboards-5-steps-to-make-a-dashboard-everyone-understands-60b6943eabe5,,Each dashboard should tell a story. Let’s look how to do it.
557359693,9 best practices when designing a dashboard,https://uxdesign.cc/9-best-practices-when-designing-a-dashboard-ae79fe182b68,,"The importance of user experience is more emphasized than ever. As a result, the number and variety of dashboard tools is on the rise…"
536324580,Process Doc: Design a Complex Dashboard Gauge,https://medium.com/@lodestar-design/process-doc-design-a-complex-dashboard-gauge-3d93973db80,"gauge, data, data visualization",Client wants not only current meter reading but also alarm threshold and min/max/avg from the past 24h to be shown on a dashboard gauge.
534413831,The Advantages of Bar Graphs,https://sciencing.com/advantages-bar-graphs-6822794.html,,"Bar graphs, also known as column charts, offer advantages because they are easy to understand, are widely used, and can display changes over time. Other graph types show only a single data set or are difficult to read."
534413783,Dashboards: Making Charts and Graphs Easier to Understand,https://www.nngroup.com/articles/dashboards-preattentive/,,Data visualizations on dashboards should leverage human cognition and use length and 2D position to communicate quantitative information quickly.
534413757,How to Build Data Visualization Dashboards | Sigma Computing | Sigma Computing,https://www.sigmacomputing.com/blog/how-to-build-data-visualization-dashboards,,Dashboards empower people to understand and leverage data analytics to make more informed business decisions. Read our tips for building a dashboard that makes it easy to digest information and take away actionable insights.
534413353,Understand The Best Data Visualizations For Dashboards,https://pathumpmgux.medium.com/understand-the-best-data-visualizations-for-dashboards-2aa980a40fbf,,"“The effectiveness of data visualization can be gauged by its simplicity, relevancy and its ability to hold the users hand during their…"
530420428,8 Dashboard UI UX design trends to look for in 2023,https://medium.com/@ajayguna/8-dashboard-ui-ux-design-trends-to-look-for-in-2023-bc85f20bea8a,,Dashboard UI/UX design is an essential component of many web and mobile applications. It is the core backend that supports all applications…
527516754,Detailed Dashboard Design Guidelines Used by Professionals,https://towardsdatascience.com/detailed-dashboard-design-guidelines-used-by-professionals-c4c612b6d92,,"As I said in my last article, data analysts give data meaning by taking raw data and turning it into data-driven visualizations that help…"
527516522,10 rules for better dashboard design,https://uxplanet.org/10-rules-for-better-dashboard-design-ef68189d734c,,Practical guide
520504189,Dashboard Design: Considerations and Best Practices,https://bootcamp.uxdesign.cc/dashboard-design-considerations-and-best-practices-9dd15381ce10,,"In this article, I explain what dashboard design is, how to create a good user-centred dashboard design and the best practices for making…"
489777126,A guide to designing user-friendly and functional dashboards,https://uxdesign.cc/a-guide-to-designing-user-friendly-and-functional-dashboards-1723e148c3d2,,"I have been working on designing complex, data-heavy dashboards for quite some time and I have designed a lot of dashboards and every new…"
475539927,Dashboard Types,https://dashboarddesignpatterns.github.io/types.html,,
475238241,Dashboard Design Patterns,https://dashboarddesignpatterns.github.io/patterns.html,,
458778504,Lean UX design for Dashboards,https://luis-alberto-g-efe.medium.com/lean-ux-design-for-dashboards-b93f8bd73ba2,,How to make great dashboards with Lean UX and Agile
436203125,Effective dashboard design: a step-by-step guide | Geckoboard,https://www.geckoboard.com/best-practice/dashboard-design/,,"Simple dashboard design tips to help you build your dream dashboard, from using size to show hierarchy, to grouping related metrics. Become a dashboard-design pro"
1031188149,HTML/Javascript: Support Drag and Drop for File Upload,https://levelup.gitconnected.com/html-javascript-support-drag-and-drop-for-file-upload-28d60d7f3461,,"I hate trying to import files using the importer… It is so hard to find the one that I am looking for! In this article, I would like to share with you really quick on how we can add Drag and Drop…"
813928873,"Designed for delight, built for performance.",https://medium.com/designing-atlassian/designed-for-delight-built-for-performance-da836950e78d,,The journey of Pragmatic drag and drop
797867701,Beautiful interactions,https://medium.com/@alexandereardon/beautiful-interactions-8f67502ccf73,animation,Crafting elegant and robust drag and drop animations
795198234,Drag and Drop Order UX Pattern,https://commadot.com/drag-and-drop-order-ux-pattern/,ordering,"This has been covered pretty extensively, but I often find myself wanting to have some stuff compiled for easy access. Drag and drop patterns are different depending on what you are doing, but I ge…"
619625517,Not dragging our feet,https://medium.com/carbondesign/not-dragging-our-feet-a03ea57150e,accessibility,Tackling future accessibility considerations in today’s designs
619172081,Accessible Drag and Drop Examples,https://salesforce-ux.github.io/dnd-a11y-patterns/#/?_k=woofca,,null
619172061,Drag–and–Drop: How to Design for Ease of Use,https://www.nngroup.com/articles/drag-drop/,usability,Clear signifiers and clear feedback at all stages of the interaction make drag–and–drop discoverable and easy to use.
619172049,Rethinking drag and drop,https://medium.com/@alexandereardon/rethinking-drag-and-drop-d9f5770b4e6b,,Taking something basic and making it beautiful
619172004,Building a Responsive Drag and Drop UI,https://blog.prototypr.io/building-a-responsive-drag-and-drop-ui-5761fd5281d5,responsive,"Drag and drop, in the context of a web app, gives people a visual way to pick up and move elements just like we would in the real world…"
619171997,Drag and Drop for Design Systems,https://uxdesign.cc/drag-and-drop-for-design-systems-8d40502eb26d,,Defining UX patterns for drag and drop across components
619171970,Drag-and-Drop UX: Guidelines and Best Practices - Smart Interface Design Patterns,https://smart-interface-design-patterns.com/articles/drag-and-drop-ux/,"a11y, accessibility",Guidelines for designing a better drag-and-drop UX. With practical guidelines on accessibility and design states.
526666145,4 Major Patterns for Accessible Drag and Drop,https://medium.com/salesforce-ux/4-major-patterns-for-accessible-drag-and-drop-1d43f64ebf09,"accessibility, a11y",Building an interaction that works for both mouse and non-mouse users
491211058,Drag & Drop UX Design Best Practices - Pencil & Paper,https://pencilandpaper.io/articles/ux-pattern-drag-and-drop/,,"A comprehensive guide on drag and drop UI/UX design, including pattern UX examples and UI demos."
622820296,Experience is in the details: analyzing the UX of streaming services,https://uxdesign.cc/experience-is-in-the-details-analyzing-the-netflix-ux-6aa81a8f4d2b,,Looking at little experience decisions that make all the difference
621430165,Designing Enterprise Products: 6 Essential Tips for Impactful Solutions,https://medium.com/@anointingo/designing-enterprise-products-6-essential-tips-for-impactful-solutions-90c76918953b,,"Designing for Enterprise is a very exciting and rewarding process. As a product designer, you will find that B2B and SaaS products come…"
621285135,Why mHealth is Essential in Healthcare Innovation? - Designorate,https://www.designorate.com/mobile-technology-in-medical-innovation/,,"Healthcare systems worldwide face increased challenges, including increasing costs, lack of working staff, and long waiting lists considering that healthcare expenditure consumes a large portion of the country's GDP. For example, in 2015, healthcare presented 16.8% of the United States GDP, 9.8% of the UK's GDP, and 11.5% of France's GDP. The problem is even"
621280593,What are the principles of Good Digital Healthcare Design? - Designorate,https://www.designorate.com/principles-of-good-digital-health-design/,,"The broad role of digital healthcare design is progressing rapidly, driven by the need for digital and technological solutions to address the increasing challenges facing healthcare systems worldwide. Several barriers face digital healthcare solutions, such as compliance with healthcare regulations, clinical trials, and utilisation. On top of the factors affected by these barriers is the"
605918268,The UX Of Flight Searches: How We Challenged Industry Standards — Smashing Magazine,https://www.smashingmagazine.com/2023/07/reimagining-flight-search-ux/,,"As of today, the world’s 50 top airlines have all agreed on the same flight search pattern. Yet the path to booking the right flight remains frustrating and confusing. Is there really only one solution? Or are they afraid to break the mold? Explore the thought experiment which turned the seemingly untouchable pattern on its head."
535722026,6 UX Guidelines for Video Streaming Platforms,https://bootcamp.uxdesign.cc/6-ux-guidelines-for-streaming-platforms-d315396a3178,,An outline of 6 design patterns I believe should be standard across all video streaming services.
533896609,UX Design for E-Commerce: Principles and Strategies,https://blog.tubikstudio.com/ux-design-for-e-commerce-principles-and-strategies/,,"The articles providing general insights on design for e-commerce websites and mobile applications in business, UX and UI perspectives: tips and strategies to consider."
528521768,How to apply Don Norman’s principles to B2B SaaS products,https://bootcamp.uxdesign.cc/how-to-apply-don-normans-principles-to-b2b-saas-products-736e5c44d6fc,,"If you have read many UX theories or even majored in UX but still get stuck when actually putting it into practice, you are not alone."
527761177,Gamification in Healthcare: Best Practices and Examples for 2023,https://medium.com/@upshot-ai/gamification-in-healthcare-best-practices-and-examples-for-2023-943076e6ad07,,Gamification in healthcare is applying game principles in healthcare environments to increase user engagement and improve healthy habits.
514425514,Bank payments: slow and shallow experiences,https://builtformars.com/case-studies/ux-banking-chapter-9,fintech,"In this chapter on the UX of Banking, we'll cover the experiences of domestic payments. You'll see that they're largely slow and shallow."
507607269,The UX of Banking: 900 days of progress,https://builtformars.com/case-studies/ux-banking-chapter-7,,"A unique opportunity to revisit 12 UK banks, re-benchmark them, and highlight what 900 days of progress looks like."
491211405,5 Enterprise UX Patterns That Increase Flexibility - Pencil & Paper,https://pencilandpaper.io/articles/enterprise-ux-patterns/,,Enterprise software is complex - extend your functionality with flexible and scaleable features which work across multiple personas.
480438342,Banking App UX: Top 10 Best Practices,https://adamfard.com/blog/banking-app-ux,,"We've gathered 10 best practices for banking apps to help you get ahead of the competition, retain & acquire customers, and boost revenue."
458773168,The Way Digital Banking Design Should Work,https://uxplanet.org/the-way-digital-banking-should-work-1d278efa96a6,,UX Design Case Study: Reinventing Online Banking For Millennials
429515107,Healthcare UX—Design that Saves Lives,https://www.interaction-design.org/literature/article/healthcare-ux-design-that-saves-lives,,"Learn how UX design can shape the future of healthcare, the impact of the COVID-19 pandemic, the aging population phenomenon, and the pivotal role of emerging technologies such as VR and AI."
389193861,Healthcare UX Best Practices | Adam Fard Studio,https://adamfard.com/blog/healthcare-ux,,Healthcare UX is a beast of its own that entails a plethora of unique challenges. You can learn all about it in our article.
798591790,Dates,https://design-system.service.gov.uk/patterns/dates/,"date of birth, date picker",Help users enter or select a date
798560210,UI Traps - Date Input · James Carleton,https://www.carletondesign.com/2024/05/03/date-input/,"date picker, date of birth",
798230064,Designing The Perfect Date And Time Picker — Smashing Magazine,https://www.smashingmagazine.com/2017/07/designing-perfect-date-time-picker/,,"Vitaly Friedman has spent a lot of time working with various companies trying out various approaches and studying them in usability tests. This series of articles is a summary of observations and experiments made throughout that time. He’ll be exploring everything from carousels to car configurators. Let’s look into the design of date and time pickers today. With a date picker you can combine day, month and year into one input field, add a fancy calendar icon, and prompt a calendar overlay that exposes the main purpose of the calendar prominently. In fact, there are plenty of contexts in which date pickers matter! Let’s find out."
798228307,Designing Birthday Picker UX: Simpler Is Better — Smashing Magazine,https://www.smashingmagazine.com/2021/05/frustrating-design-patterns-birthday-picker/,"date of birth, date picker","In this new series of articles on UX, we take a closer look at some frustrating design patterns and explore better alternatives, along with plenty of examples to keep in mind when building or designing one. Let’s start with an infamous birthday picker."
797871984,Designing A Better Birthday Input - Smart Interface Design Patterns,https://smart-interface-design-patterns.com/articles/birthday-picker/,"date picker, date of birth","We don’t need date-pickers and drop-downs for birthday input. Surely it can be much simpler than that, so let’s figure it out."
797871977,"On Time, Time Zones, and Software",https://lukasz.medium.com/on-time-time-zones-and-software-6617a4c22d05,,"Time zones are tricky. Basics, a bit of history, and tips in this article will help designers and developers create UIs with good UX."
797871924,Designing A Time Zone Selection UX - Smart Interface Design Patterns,https://smart-interface-design-patterns.com/articles/time-zone-selection-ux/,selection,"How to design an effective time zone selection that is easy to scan and understand, with a UX checklist and useful resources."
792520072,Guidelines for Time Indication and Progress Bars in User Interaction Design,https://blog.prototypr.io/guidelines-for-time-indication-and-progress-bars-in-user-interaction-design-4d5038084c84,,This is the 4th part in a series of articles on time perception in human-computer interaction. This series’ intent is to explore the…
792520040,7 Rules to Manage User Wait Times,https://blog.prototypr.io/7-rules-to-manage-user-wait-times-6dd44fec5b61,,This is the 2nd part of a series on time perception in human-computer interaction — a topic I have spent more than a year researching. This…
792520027,The UX of Waiting and the Perception of Time,https://chriskiess.medium.com/the-ux-of-waiting-and-the-perception-of-time-eab52c459ce3,,This is the beginning and the introduction of a series of articles on time and perception in human-computer interaction — a topic I have…
792520003,Expressing Time in UI & UX Design: 5 Rules…and a few other things,https://blog.prototypr.io/expressing-time-in-ui-ux-design-5-rules-and-a-few-other-things-eda5531a41a7,,This is the 5th and last part in a series of articles on time perception in human-computer interaction. This series’ intent is to explore…
758322001,Calendar UI design inspiration,https://kamushken.medium.com/calendar-ui-design-inspiration-4f073205a30c,,"By following the insights and best practices shared in this Calendar UI tutorial, you can create a user-centered and easy to use…"
742937557,How to Design a Perfect Date Picker Control?,https://uxplanet.org/how-to-design-a-perfect-date-picker-control-7f47d1290c3a,,What Is A Date Picker Control?
684462008,Design Perfect Date Picker,https://uxplanet.org/design-perfect-date-picker-55f66f13a5f2,,Date picker should allow users to select a date quickly and intuitively. This component consists of an input field and a calendar. This…
621428639,Date Picker Design Best Practices,https://uxplanet.org/date-picker-design-best-practices-41bd522f10a5,,Date picker is an input field that allows you to select dates through textual input or interaction with a calendar overlay. Despite this…
610078656,Multi-layered calendars,https://julian.digital/2023/07/06/multi-layered-calendars/,,"Calendars cover the entire spectrum of time. Past, present and future. They are the closest thing we have to a time machine. Calendars allow us to travel forward in time and see the future. More importantly, they allow us to change the future."
537715551,A Designer’s Guide To Time Zone Selection UX,https://www.linkedin.com/pulse/designers-guide-time-zone-selection-ux-vitaly-friedman,,"Designing a time-zone selection UX is hard. Not only are time zones difficult to scan and understand; they also change over time, with or without daylight saving at different times, and there is no universal way of organizing and displaying them."
489586627,The 24-hour Clock Design Challenge - Material Design,https://material.io/blog/24-hour-clock-design-research,,Design and research create an accessible and user-friendly time picker
489586114,It’s Time We Addressed Time-Zone Selectors,https://www.nngroup.com/articles/time-zone-selectors/,selection,"Users often struggle to find their time zone from a time-zone selector. Where possible, locate users’ time zones for them, organize time zones alphabetically in a dropdown, and allow users to search by city and country."
470948203,Calendar UI design – Date picker best practices & inspiration,https://setproduct.com/blog/calendar-ui-design,,"Calendar & date picker UI design inspiration & UX tutorial. Got stuck at designing calendars? In addition to useful UX guide, covered in this post; we've included an inspiration gallery full of calendars. Enjoy, steal and remake!"
461027077,"Designing a time input – Adam Silver – Designer, London, UK.",https://adamsilver.io/blog/designing-a-time-input/,,"Adam Silver, interaction designer and author of Form Design Patterns, based in London, UK."
424497143,How to Design a Date Picker that Makes Your UI Design Shine,https://www.uxpin.com/studio/blog/date-picker-ui-design/,,"Date pickers impact the product's aesthetics, functionality, and overall user experience. Learn how to design the perfect date picker."
